GqX29I2YC1TnxDAJ,cL5AsOgloVoGeVqw,2017-11-05,2019-11-28,120,20
gwmJr7rY1uh1kRBM,y5CIhiGog7Zo6qBN,2019-10-19,2019-10-26,-1,25
ySiC4H3dGApLQ3na,NBwN4AfZqs8CceoE,2017-08-05,2019-06-16,120,20
iStWxruUYyoYJCsW,eZpnv4b9HA0jyLTX,2017-12-29,2018-02-09,100,15
dMmBYpDDSRJWeMeh,7e5xUg9LCKF6Hszj,2018-02-11,2018-11-02,120,20
xkVEKeCzJJIhP8OI,waQaV31Kw6eYEr6K,2018-02-17,2018-12-12,120,20
nw872pbvOt0Gxxoc,fxdvwG0za5BKUrXq,2018-09-29,2019-03-01,-1,25
Voh3tnTkrHhs14lH,aTbjCbkHcnfMCCU0,2019-04-22,2019-11-06,-1,25
1YQf3lIBxbB1MwJb,yijhHiM5A8lb8wTs,2019-04-28,2019-04-28,-1,25
90TBV6gxcFFWX81q,M09XoxBXSkVHjtK1,2018-12-02,2019-02-13,120,20
BJitIsgDWJN6OP6T,YkC47rrNvWA8jfUA,2019-02-09,2019-09-15,-1,25
b2AkRHGVdHi88jSC,GIrObo56S1XSffby,2018-09-11,2019-09-16,120,20
gFBiXgX2wLchywvd,tlG7UfkaYIGwhIu6,2019-02-13,2019-07-31,120,20
fV89rE31TGmwb6f2,Y6NgFBwzEQcHsAds,2017-07-28,2018-09-01,100,15
KDsxLL5MHU1Jq8YE,0H3Mzk4fi45UmSUb,2017-04-09,2018-02-10,100,15
7gCE6grxmRDaI2di,5KCdspucV5zXb1a7,2019-09-11,2019-11-28,-1,25
ccsIBfbPMiUWcgz5,7MhwG21ZLXS6qI8Z,2019-09-24,2019-12-08,100,15
BypilgTbfc5HnXVF,f259H34XZpsf3pCZ,2019-11-25,2019-12-03,100,15
zPiVhMZqnnao0AfG,VgR0Qe1N6LLOwbh0,2018-03-13,2018-12-06,100,15
I4YO1lUH1GfBlpWa,8BamG4Icj6sGg6DA,2018-10-17,2019-12-09,-1,25
rybxtovEKew6raYU,Dd4yDrWMxBqCUTfu,2019-03-20,2019-08-22,120,20
E0KI52e5D1sZtiEf,PkaJUQwBzETZPNS2,2019-05-22,2019-11-22,-1,25
L5IpkslZqB40OKSP,sgtmR4dmfb2RE3AH,2018-11-29,2019-06-25,-1,25
RPatKXnWCzRNBiwt,OuvShISSEAn7mLCG,2018-05-20,2018-06-28,120,20
SAZeLFUfW429PVjE,YmXHpYSa7WSe9q7q,2018-08-29,2018-08-31,-1,25
JWO0iUpTTty1V4NL,noRkEYvubBzUKo91,2019-02-01,2019-04-05,120,20
zDz44MMhFqZJayHA,xXJPQcWmYGEFaZTl,2019-02-04,2019-09-24,100,15
UeXiBOP6RLANbEd2,2QOUZskJaHNPwFO6,2019-08-12,2019-10-09,-1,25
MLN11HjP73tE6Wzy,WHF1ftTkGbubK3BS,2019-12-01,2019-12-09,100,15
ps2G96uACDmArYCV,HtpALKIY5lV8IuEX,2018-10-09,2019-08-23,-1,25
xEW80rp8DXMtXk9K,t63XHAJcV0942xD5,2018-10-10,2018-10-18,-1,25
O0zjvbQABtCiqXCn,agFLKUhbOc1yucRt,2017-10-19,2019-01-13,120,20
Tch9gzHfwIXMroQj,jBDw5Grb3LCktEOh,2019-11-12,2019-11-29,-1,25
MisqwOAhkUQCPy55,W2gluPJzPj0vbd4l,2018-11-03,2019-01-16,100,15
FazPPwhWeREDE77f,IDUJnneFN8Th13SB,2018-08-25,2019-08-22,-1,25
yXuSu28OeyRX1GVz,8LPU1eM5igPWmbSx,2017-10-29,2018-04-05,120,20
oJsoIWearPcifFju,7ND4ojRtIvvskhF8,2018-04-20,2019-05-27,100,15
srTRhyYRZhSqTvFS,lYxOmcaXuHiM0dEZ,2018-09-03,2019-01-13,120,20
01pVVSu69s8BQNxZ,LFzCOR04Z6MZclU8,2017-09-22,2018-09-20,100,15
IOf3QiXBLr6GFKQs,AkGEDJUTOk9xVYEd,2017-06-27,2018-04-16,100,15
3qCbd2t90EGMG7Nn,iOMACTdAuLyVH4OI,2017-05-13,2018-01-06,100,15
NPKlAbF3j3fJ3uUn,GbPeqnyj26upIooI,2019-02-12,2019-10-07,-1,25
UilUDZ0szvoAaWL1,fmyOLMKOcMgS04Np,2019-08-20,2019-10-26,100,15
R2pzJpP5ZolOxhQ8,rtjLVg6PoMFtpE0T,2018-12-10,2019-10-02,100,15
UniMiveYkmuPnOWm,oLKJsyL6j9lnsjBq,2019-10-16,2019-11-15,120,20
ZJTh3Q0TlOrbWV88,nnO0aSqdZ3K9BB0J,2018-11-16,2019-02-11,100,15
ahM0RvEpoMsT9xBe,pCCto2ra0ows30yG,2019-12-06,2019-12-13,-1,25
9LPF1WePR5lQeeTs,X738rIle58zMzjLQ,2017-11-01,2019-06-06,120,20
RFzfheOdKS4YBNJp,18KzvLogWrTve8RL,2019-07-10,2019-09-05,-1,25
Vn2DP8CxoJH80JVZ,kR6R59yQTNSfcW2d,2018-10-23,2018-11-24,-1,25
i3OdwNRIDppylVHp,kOx53jyamtE2CTtD,2017-08-28,2019-03-17,120,20
889yKF1zqC8odqTP,kjWKAiOhuZE44SkI,2019-09-19,2019-10-21,-1,25
sKDTzqITdSeAkRgM,PREO2AbcAuatCFJ7,2019-10-02,2019-11-03,120,20
6yiQSKZuzEoSKxx9,LWfoAAlR280Id3BQ,2018-01-21,2019-07-04,120,20
hVQfQMo563ZZlENL,3IZ8YNJK51x2BKMw,2019-08-15,2019-09-13,-1,25
V2rPzPvv7KdC9sLS,aLcatKS6NVBA7rRf,2019-06-05,2019-06-14,-1,25
QS1zQB5y11OAliAY,Huv66E3Nml4oUJ44,2019-07-04,2019-07-22,-1,25
K21DuqmN8xyEEHgC,WyC7bKaNzuXyk3Yw,2017-01-22,2019-10-16,100,15
XSMSSFGACDMHv2gm,XgheptnQMv8Sm8HH,2019-01-19,2019-12-12,-1,25
SO9WxMi8B67oE92N,CGCjwbRI9QF7Ap51,2018-10-31,2019-03-11,-1,25
s7j4I5qk8kmcCoHv,MgJkiMvKl59qBwVc,2018-08-20,2019-11-06,100,15
FZdovSTFHJyCOo5S,C2zeRNpNrFDvwOqf,2018-02-25,2019-11-02,100,15
I62WwhLPIRhqV35O,bP8xIgY407ixLPmr,2019-11-29,2019-12-07,120,20
uGCMXxaVXafCMfJT,HZ9Ll7fAOPXbkbrt,2019-03-14,2019-11-21,-1,25
hbCeSBHfL5gOfkQE,roEsJrU7ZyUvjqjF,2019-09-10,2019-12-07,120,20
aM99Xqh4tn6RUeQP,Yad87jiGBdqT10UV,2018-09-29,2019-01-28,-1,25
5Z9Sah9GDUOHOeF8,YDJFOC8tNNrefA0L,2018-07-14,2019-06-23,120,20
hScIcGqldgJDGrN8,UjXLZH5iuZrXPBe7,2019-11-30,2019-12-01,-1,25
T3tBW9RCc5IZlOuZ,VafpdDTiSuIRgfsk,2019-03-22,2019-08-10,120,20
aQlOqNDBFWpmrN3e,BwKdX98JI2wqrVlN,2019-02-08,2019-03-27,120,20
A78Uqlu6MEwazkZO,0aJCOgbbfPnHfvw0,2019-06-16,2019-07-30,-1,25
S6TOIs7DgNY8SvAC,GeJDHNXWydMKK736,2017-05-24,2017-06-18,100,15
xWx0Ouna74avAvlZ,se3XhR8V8iTxz2sI,2019-05-31,2019-08-15,100,15
W1UCdwmOsyDVgdVz,IZAq3xbaYExD1eVv,2018-07-27,2019-07-28,120,20
qdnQhTdXcHaGMUYL,VDytnFnbBN6Riuqm,2019-04-24,2019-09-23,120,20
qhkbxJ7CekSoezBY,CcgnWr0J342xP0rU,2018-08-10,2018-11-12,-1,25
IKLQJO6wiaOUGbPm,AD3zbE3IxWzPsqzS,2017-10-24,2019-01-05,120,20
eLCuQ7sxOecO0ZOL,u0jE3VhcvyBa8BfV,2019-05-08,2019-09-24,100,15
pcJLxtfdkIybiUOr,vUTjq7rGmqaeenNO,2019-12-06,2019-12-09,-1,25
fB2xh7MEax540TIZ,WorXnG4WNxLXOQAr,2018-12-12,2019-02-21,100,15
wonrM9NOHvHiLcQN,efaP7DpWu3bqkZEy,2017-12-18,2018-10-13,100,15
qPApYc9n0aX7jd7R,9MGcWg8gCVEXBU38,2018-08-23,2018-11-15,-1,25
CGYXRPdzVHb5qhWI,o9cey3uy3gFBtNMV,2018-09-20,2018-09-26,100,15
uBQxBvy4wGLQxhis,hWpOszhFtxtgHHqi,2018-10-09,2019-04-29,-1,25
Md3lAyYX6TluU9zP,57HW9CH9DH8sUegb,2019-01-10,2019-07-26,-1,25
T5jb2vOWEsMH60yC,dSDGRGM8ZKgagi7m,2019-06-17,2019-08-26,120,20
MbsswaTKsctDbaiQ,CON9Zo5mFpnHXBl9,2018-01-09,2018-09-11,120,20
iwX8vjf1l8Knk6Nb,aQCjRMrWM5ZqV1w1,2019-08-17,2019-09-22,120,20
aeK1mmatELJd2Spv,wGDLJzF2H4BN3hT2,2018-03-21,2018-08-26,120,20
U70eOPJ8G9M7nkRI,RxugLBxP7vM6KsZx,2019-11-16,2019-12-04,-1,25
XAL73LG4Irpx8zIX,Ak42tPmwse2SJnr2,2018-10-29,2019-07-27,120,20
Je2kflB4hhBE0uh2,t14mlVPRaehjIa3n,2016-08-22,2019-08-21,100,15
bJ0QcIRPOmmMjxGg,P7ry8MqxD0x3kdKB,2018-01-26,2019-02-13,100,15
6AzTzqDm3jA7PgWF,eLP86V1UfqGvjzVo,2019-06-07,2019-07-10,-1,25
R6pKqhDgSPNnfoma,m5tCPu8M3VhZbe2S,2019-07-24,2019-10-08,120,20
DgEcmXdOv35IOAx9,iQQYYHZiDZsU6ljl,2019-12-04,2019-12-08,-1,25
efj4iDzgUAMtmVwL,kcvMXAw2BIKfofp2,2019-03-20,2019-05-25,-1,25
a3oa0p0HTvZuywCy,HbNWvsrIbUn0N3aU,2018-08-09,2019-06-20,120,20
iW5t7PjcVusqWPXE,Nc1v8SzGYYAhJfF3,2019-02-20,2019-06-18,100,15
v4fGBlO64Fy7NuDa,xDiTaU167Ux3hwzW,2019-02-01,2019-07-31,120,20
scNLJH16pL3H5ish,uLP4HVCEw8tajv2f,2019-11-21,2019-12-15,100,15
vClh7QUWY6qOSfVi,xSEt7Eii2honzMSN,2019-03-11,2019-07-06,-1,25
n5fUZDWoGOAAgycG,lcQWZKSEuvSZWUzm,2019-05-03,2019-08-06,120,20
aRcrSO6jaMUo2pYL,AOsvniF9dtP2NesE,2018-04-14,2018-04-16,100,15
5PeUUAmezCInUKmY,vcjWYmwTo4hwGbQ1,2019-05-10,2019-08-16,-1,25
IfBJ7siZAzZ2PwIa,s03sDxoEoKFFwd0k,2019-09-23,2019-11-25,100,15
nsrzqzxAoSCnNsud,ZT5gJ0JLIzZyRTpf,2018-04-20,2019-09-11,100,15
en3iaLYAqLvFD60d,Ees4RQTw0omzd40Y,2018-01-14,2018-12-28,120,20
pqbYKsuqNwPbKbwY,34kTRWWD8eLIcuhR,2019-07-02,2019-12-08,120,20
G9kM8BLAqZ4dySyg,vCNwHbNWqv7q3adA,2018-03-31,2019-09-11,100,15
cLR6sMXUirFMncz2,pBKfxFmknwj2s0Io,2019-11-05,2019-11-22,120,20
CTdCyr6UW2ZwhZXa,nGGgUSKMpCrRq0UD,2019-03-16,2019-12-04,120,20
BkxfvSDsCoj3E0fe,OkQblEYeAtAVp6u3,2019-09-20,2019-10-28,120,20
T3haXIA8hp8ZHEfk,YTZXnnSJ4UrTbPw1,2019-10-28,2019-11-30,-1,25
lSqVhk8aa6gNfhbg,01mglYsU5n8YGE7p,2018-07-09,2018-10-25,120,20
RCdnXVdnvSq6mD4d,y8lvJ0NOBGhBLkHn,2017-09-11,2019-03-13,120,20
b5En9nSGlPDebxgW,dZZPpwm3Cljtf5tT,2018-01-09,2018-03-06,100,15
ROTjeqNxM8FlOdGk,wzXJEGkF18M9CC5B,2017-08-25,2019-09-12,100,15
Fh1gZpsbylOXgeFl,TLwNqqo11c6FHwYY,2018-08-09,2019-09-26,120,20
raLaJaqa5wa4LNKo,LgurVsWp6Pjn7gip,2019-04-22,2019-10-19,120,20
pBpSEt1hzkdZiGdT,31ejwnf0IUG6G9Lx,2017-03-14,2018-12-22,100,15
Iwlo34SlxNwcfEQe,VvmuosC7LMqVFrwA,2019-02-04,2019-05-13,-1,25
RIqfFvpGz1nBiXey,JZOKy2Vc8pgrUfnd,2018-04-14,2019-03-24,100,15
yxmF3qoTZ3dQlEzO,i1nAKYppscwhs37O,2019-03-02,2019-06-16,-1,25
yso2Wro2XzcXv17u,XgsP4YRcaZtqOZjA,2019-06-18,2019-10-15,-1,25
Ablltt6h9tUjtpak,2NIHIONtVNnssbXh,2018-04-24,2019-09-18,120,20
T5HhG3W6CcVUNiOp,vkeJIVeTusGFkh6f,2019-10-16,2019-11-22,-1,25
lq4gOj5VGGLJfg6d,Rxr4JLI0vjpg66Iu,2019-11-16,2019-11-16,120,20
v66q377dh9YzOugV,3qtRUNy3f0aBApad,2019-06-28,2019-11-15,-1,25
vRtXNWU13RQcIgDf,oeUFwiuC2PmZwVij,2019-04-30,2019-05-25,100,15
IrMWFRW0XnopACGh,eiXzCTgSkFBbygQp,2018-10-17,2019-11-10,-1,25
yxO1xxMDHN6yLbys,fnHD9CV2fp1Eb8gc,2017-12-28,2018-01-21,120,20
KkB8aqQOEn2ATxMS,B84nVfM1ZElZALSf,2018-01-31,2019-02-19,100,15
BPY4ksBaa5FVLSpe,vZDUb3FMZ2nDlU6n,2018-08-25,2019-02-10,120,20
cR60MJ9n7psc4HuJ,TR7YWH03sXhM8nRq,2018-05-10,2019-02-16,100,15
nI1PU20a1s5Q6m6f,IrSGrMbFeUcbYlDQ,2019-02-19,2019-07-19,100,15
fT1XxnKt54JkrWhn,KjdBI1NdGy50wsOE,2017-05-07,2018-09-29,100,15
8410MJGb7PFmcVit,o61BE9oW9InWAycl,2019-09-27,2019-11-29,-1,25
xmNMI2BAsjylPZLo,AP7h4SlKYgnI7OFp,2019-11-11,2019-11-13,120,20
GjZabkRvlkCUmWye,SYzwJbT5gsqecpL4,2019-04-14,2019-04-15,120,20
diEvSfk2fNDpCF89,tzprjmO9nIvxXNOm,2018-03-01,2018-09-06,100,15
qaTDamgd2FjzRSK3,OGSnJYxy9zUX0uxe,2018-07-03,2018-11-21,120,20
0EK7g7bT6y8xT8qo,ZQFJPVd7rsvvx4Yz,2019-02-14,2019-10-30,100,15
a7jJjMfP8idpQTfH,26o35EWBS4Vcu4m0,2019-11-12,2019-11-14,-1,25
4tPgs8TWh4Cf88cl,oj95pN77qVcOGFSL,2018-11-16,2019-05-01,-1,25
HOHY5hpl5HXciNta,VHJEbTV9Huh53y01,2019-11-10,2019-12-06,-1,25
gSTAInpRG5N6v2XF,0KLhIfI2XxfEzGyq,2019-10-04,2019-10-17,-1,25
e61Z56iDMVhco877,pBEbFC0Yx0dV5Kx8,2019-07-27,2019-08-10,120,20
zhz0j8I7IWQhDvVi,qfl0VBGirMC6F34d,2019-11-21,2019-11-24,-1,25
qyOf9KkNjWUXuBJx,owbMIg0cEJTJYNRU,2018-12-20,2019-02-01,100,15
yjekjusfb7Vz2eCY,fB8TNUPWnbhJSZHa,2019-03-28,2019-05-21,-1,25
mPvWcsyMmZmD4J2a,5VnrdfeYR0BiQ6sx,2019-12-12,2019-12-15,100,15
wySSFT5SLRWos6ZH,rNE9VXd3tousAgyW,2017-11-20,2019-01-08,120,20
lDeFD0PCMeottOGk,UqU28SdZ6NFLFOIE,2018-09-23,2019-03-16,-1,25
foZvP3Q5Z4iJA2on,5yx61R9SEaxgVNIA,2018-05-06,2019-05-08,120,20
wcqmpcj1C1I5R0jS,icBpOTMX2jmzOeXN,2019-01-08,2019-11-11,-1,25
uAA7DerIdCEKZHfc,9gmPPkOKbkh19CVF,2019-07-26,2019-09-19,100,15
Zs2BTKLFjUMn4QVh,njnwB7cu0Yh1p5cm,2019-01-21,2019-06-11,-1,25
kIuU1XiFkXOO0w6B,dIHJKJZB4GjQReMU,2017-07-01,2018-11-12,100,15
OPXBvCsb3p2aZmbC,iX1xSbZnHhey70Gw,2018-08-21,2019-04-03,120,20
SKkp89s5czGajn7I,O7G4gjLB4EVtCjzi,2018-04-02,2019-07-16,120,20
7f25HzktZM8RYmBF,BXYexMnrsg2b1Xwj,2019-08-12,2019-11-08,-1,25
7AChX2ZDXdl5QYsA,cnApVkacyiM73J6C,2019-05-15,2019-08-26,120,20
lAtce2zHgPvAeLGe,lM215MDzzT5SU8j1,2018-10-05,2019-05-26,-1,25
MlYjQDSBsRuCjH5s,LUVfsGsz3ITFNsQe,2019-05-15,2019-11-26,120,20
sHDnjdwLBzTKzY02,K1TSxP1RE4aBMZVJ,2018-06-25,2019-10-15,120,20
nFfDpaq8x5qGb2VU,a2wkCkBYecCA4SJ8,2017-11-16,2019-10-01,120,20
jq5hLXC1gkwfqGEy,B8yVG2vREu4o2M82,2019-02-21,2019-04-23,-1,25
M7AaGXm2pz3sXl1A,w7PNjXZbwyIdshMW,2019-02-08,2019-05-26,100,15
vvEuAxT0qCw672Ht,iIJGx4w1geMaoBZf,2017-06-23,2019-12-06,100,15
maCqWAHr4UbfHwp0,N57VJX38T0x5sQl7,2018-02-04,2019-09-30,120,20
6s2Y0OtFLpiIeBSD,niN3XH8i0VjkzAKb,2018-10-10,2019-07-16,120,20
kHgtJBdd715RbILA,6urQQn6it7kx4DAN,2019-02-11,2019-10-09,-1,25
E0UvToiU7hkz8KYU,KEDGkn9DcvHPWKOn,2019-05-23,2019-12-02,-1,25
Jzl16ZaX7t7OYpni,gLJCcgrDIESvHbwB,2017-07-26,2017-12-13,100,15
nIGBvsAIZ4Re4eP7,xyZ91vDFwF0c25Le,2018-09-13,2019-09-25,-1,25
JsTihWGISigUAZVa,JDNi95IkRA8GAJBK,2017-09-30,2018-07-30,120,20
uDMZrmiVWSOup123,UXKiYhEP5cHcOlBs,2017-09-22,2018-09-22,100,15
h8otbAPiAeXpT0zt,22fcLserfu3xd9YS,2018-02-18,2019-06-19,120,20
AuQ54e69GMozpQCu,sJ7sh9xLWY8NHCrV,2019-02-17,2019-08-22,120,20
NFh7D9GoVGwhWhn3,gRkjlce5lss9EwHC,2019-10-27,2019-11-09,120,20
g6qVH7TXvIvxUl24,uYwh1D9RiEPvWwEo,2019-11-27,2019-11-28,-1,25
JqLeQypmAwNozsyA,fxqxrdZbhwL74xfY,2017-10-11,2018-08-02,100,15
64KLCG5UCK8k8ddc,p2s7er05GiJTyY6x,2018-04-26,2018-08-23,120,20
0ktm5VCLjyZhfFvs,N8kvKGNFbBpRMwWU,2017-11-26,2019-07-12,120,20
QycLS5GIINHUBY6B,VafOm0B9TOm5P88O,2017-11-01,2019-07-31,120,20
IxvemyBHV76OZAOm,ecxQANff0dHJAXKP,2016-08-18,2018-12-21,100,15
9FXg2ex8XiP8Nc8T,nj7Wiyx3p5NZ7ShV,2018-10-10,2019-08-06,120,20
QX8bjlOAPdIJ2xqV,sESt6CH43Nhn9vws,2016-06-14,2017-06-02,100,15
tIzRCAibgRehX4gB,yWohTmqZk21qxU9T,2018-09-12,2019-03-25,-1,25
NR7Iwibj7FKXkXd4,5B5HppGk1Yu5B5sQ,2016-11-07,2019-05-30,100,15
vqgPnUd7POpPC1F2,APtkgKym3t6UJX06,2018-06-11,2018-12-13,120,20
JZ8x8YbhGw1RQq5W,Brw7KQWdwutRS8Nl,2017-07-29,2018-04-13,120,20
pTNNdosRheRuQiPh,JY8e6zC1w7OW7bWl,2017-07-12,2018-12-30,120,20
pHaNelxlG5OWyvGb,aEVoxVJSwAccvBin,2017-08-25,2019-03-14,120,20
q31w6ok7isLV6NsJ,XZsry55gBHcnYjVc,2019-04-16,2019-06-08,100,15
ogzt2QVt7LDTs7MJ,ny5zNgfZSSmoBDku,2019-02-24,2019-10-06,-1,25
U9EPQVDhQrSHdNBZ,iK3Hsa46PmxEulhW,2017-10-15,2019-03-23,100,15
fi4987R4qGqiOOt9,ubJMUu6oM5xDKY8M,2017-09-08,2017-12-13,100,15
w5QtISe2nyG8BlVi,MZElS2LIeK4h7acX,2019-05-06,2019-10-08,100,15
LDDvF8LHCfX4LQVO,oVdLpQo4IP8Tj4Vz,2017-11-15,2018-07-22,100,15
49Ib5GJEXDP1k1Gc,gy8HmZ2N4YHQvY2R,2018-07-23,2019-01-23,120,20
drdCpUy3KMrFhI52,fd4RX6lqIVej2Ihs,2018-03-12,2018-05-27,120,20
aYGxcIlwX8BGvwdq,3yjHdqCz73cDPJJs,2017-09-08,2018-12-30,100,15
bLgCmqOwW4MfIcQb,q3yWhoi97zjWqpWK,2018-09-05,2019-07-16,-1,25
miLpJNTP8UrpHFgo,y8Ol6QhUj5NBuD46,2018-04-25,2019-09-27,120,20
DOHpxuJPtzSqNHXj,m7skkZFnF0q01xtp,2017-10-19,2018-12-07,100,15
I8cY2yYDgCYFXl9w,LJNKbhjjdY9OjzWF,2018-09-07,2019-05-18,-1,25
35kz5ILRwLSANRg0,pftFnRwa68lPN6ka,2016-11-27,2019-05-22,100,15
q5jo5PPKLCf55Ucp,YLBJP2DS0FFzUNZD,2019-02-08,2019-04-20,100,15
yP9aIYmfBSkIRlpD,NPsaWgWCIZjQcIsj,2018-08-02,2019-02-17,120,20
QKecYT2YAytY4r8b,K8vtH6szr9oB5Cg6,2017-07-04,2018-06-20,100,15
Jhk0AXB01xDenH5b,GDqil9vv0lI230F9,2018-07-23,2019-01-12,120,20
AOkHBtmhM5saCzS0,ckauvbXxuiy6XkGj,2019-12-03,2019-12-14,100,15
liwURCMUkgyvWBBA,s30hlBI7cTUsnaCM,2018-09-21,2019-08-08,-1,25
c8guDbLXGKmROQ03,7AFnVfjR2JYYiKbQ,2018-08-22,2019-09-18,-1,25
WDpUYRlsVkbFaF4Q,MA7H3ownrSKDlHbS,2017-11-13,2019-07-08,100,15
RDy3YsTr5TEWLuXN,2No9v147vowTRn3E,2019-09-27,2019-12-01,120,20
UzEBZWmCbl05jYKP,dGETEZlAP6o4BdPe,2019-06-26,2019-07-17,100,15
Wuft1itW0bFBnEXK,WbtlYiKbZ72qKrvs,2019-11-19,2019-12-04,-1,25
tZlZ3OqXTzOcl9vl,WEqxpRX1jRk0VrIa,2017-05-02,2017-08-30,100,15
BHmxKPaR3riiV5Ut,oXQX8Yr3cLfIfPC6,2018-11-16,2019-07-22,-1,25
J7trzAUgONfdB4a1,QlqOrOaAPYRkvTba,2019-08-31,2019-10-07,100,15
KcfkltsL1amx09z4,0rTmLKy26V7dvHr0,2017-06-01,2019-10-22,100,15
b66fpCRV65LHV7QZ,FR1NLblNNi5MnDd3,2019-07-11,2019-12-13,120,20
CaFbLcObaMUwMTs9,cHpkWuDK7CjAqxSu,2017-09-21,2017-12-07,100,15
avzKxCFTaM3ORj8v,rbjJPZ6a3zyBvyld,2019-06-24,2019-06-30,120,20
eXayqZeRnohr37Ee,T51KVqePyOEdjw4C,2018-03-20,2019-11-09,100,15
vIrItVuw2LxZNltm,8suaFojsTQhrmKfy,2019-11-01,2019-11-29,-1,25
nvnnLu1gtWsiWGBS,SNtwslSI1fWbcwgn,2019-05-05,2019-07-28,100,15
FrvlbYuSbj3crps0,dvk4P6A1Oz6GT0Bu,2018-03-25,2019-05-30,120,20
LaTh6R3l9ZvezKIH,m5oYUXn0JUUY0yUq,2019-04-18,2019-08-06,-1,25
VXlMniJkPvAKA5F4,kZpXtJ5QjadwLdLU,2017-05-26,2019-05-28,100,15
F0aBT0tT5orIpXTj,2RhvKHfG0cBDa8hV,2017-10-26,2019-01-18,120,20
jV7J8UCMQgCNPuU3,Y2An8VP4w0uQ0o0D,2018-08-30,2019-01-18,120,20
0Jeot46fL3ycGXco,rkLYG15LooGHWeVA,2018-05-02,2019-09-20,120,20
ZnpdGyi83kRd6sXo,6o3XBKIMLea5lYUf,2017-09-19,2018-12-28,120,20
tT3d5MA8lyFe1HFu,OILPfmgMOk5O0z04,2019-09-08,2019-09-27,120,20
dNYY4tzlxsAUqzAq,2y57dE85c6jJPBvq,2018-12-12,2019-10-13,-1,25
O9CWKTfqgc58Zr1X,akviBpxpruOI0EKY,2018-02-16,2018-07-03,120,20
reqB5G6eaELwdgo3,6AMOzk3u4owCiLo6,2019-08-21,2019-11-05,-1,25
JEPBApULZewXAJbZ,uOXmxkW8WMfsKdxH,2019-08-24,2019-10-27,120,20
SgXWdCkJPFnfRNAm,avHKJ9kgIAtqGPpV,2019-04-16,2019-07-24,100,15
Ew6dBA5Onvp8Evo7,mOEhNxGEXScGuWMv,2019-10-25,2019-12-08,-1,25
P1Hp6nrVL4CiGywB,xjBObSgCx6ZLrtMY,2018-10-03,2019-04-30,-1,25
xM8UNOTjMYfmMiSW,d717Tvhxsag2Dx9N,2019-04-22,2019-11-29,100,15
dinioAHJDUFpHBUJ,ZDDsZk3mbIyMKVhR,2018-03-10,2019-04-06,100,15
R1aBumdM8AFb9oRV,AnC08A98qBwMYVNR,2019-01-10,2019-08-28,-1,25
ki7tVKOOxiitQoz2,lUD1Q5BxMRv5tjcf,2019-02-10,2019-04-21,100,15
S92gqeLQKEn0WgaU,JsseYcMTYuCHn9dS,2018-10-05,2019-12-08,-1,25
aq4A82tw90T3eewe,6tiCNs5jGWgXIXAa,2019-09-22,2019-11-24,-1,25
dHKmhXukSgs8Vg0k,rPNPOWy6nk3YTPFL,2018-07-11,2019-01-21,100,15
fh7dSPioF6XF2K0H,Z3rojY1wfci1xyKV,2019-10-02,2019-12-15,120,20
zuEyEAB62qmKFg9A,dRnoRi5l7Zxe7Kdv,2018-12-21,2019-03-31,-1,25
QONmnDdNqC1JgBmN,lyxAMSqaJIjFDPk9,2019-11-16,2019-11-28,-1,25
vCTQyp87mJb8U6WD,Oa8sWqJZPqv0GqkX,2019-10-29,2019-11-30,-1,25
ZIt4ZhQ7BUDEacPS,D701JDhFjJB2higF,2019-05-11,2019-11-18,-1,25
f8BwQsheCg2t3Hs5,IUOkwL5H6VYXPykM,2018-09-22,2019-01-17,-1,25
35mOUzMqb1neBcjh,3gy0XRETP05kxqpQ,2018-08-30,2019-10-23,100,15
OMEF6ddwyi5BPDsi,YQ8pPpvwVROfh2Px,2019-09-23,2019-10-22,-1,25
c8rdJo03tHknNskQ,FxwsIzDJDs3QHXtZ,2019-07-27,2019-09-05,-1,25
aNmsab7x6AcjAQtw,dOHOdFnYuq8dXkhq,2018-08-16,2019-04-27,120,20
SAf97IuZt6kd25md,qYpfQTjCgJdmyxgo,2019-12-06,2019-12-09,120,20
4ze3UOc6motVnZAC,J27JOemrkFJDkVI0,2018-12-07,2019-05-03,-1,25
wHIMz5FV4wIOvH6s,l8oTvzDrpijOGpWO,2016-10-02,2018-04-06,100,15
0RkCIv3Ae2NLmo6l,CnEg0Ao5vIdyVUTz,2019-09-07,2019-09-15,-1,25
PLGmdNh7EklqD5TX,VcVi8eOalTD3cVh2,2017-07-14,2019-05-30,100,15
N7DDK7W7bizw7ixX,yXG9lSfSPD9RbJwM,2018-04-05,2019-05-16,100,15
0FoXaaaAqzdIqvPd,CujVYWIt7CBabjqg,2019-02-03,2019-10-30,120,20
d1TfOrd0mdlKnMFJ,l9vQMiymaw1mB0yy,2019-12-04,2019-12-13,100,15
Q7vp6g67ixgXWnxw,M3NfIqkaXcFfdzqy,2019-02-11,2019-06-19,-1,25
Hw79BzLKg0cJocpv,yZQE3bOxM7EUHS88,2019-08-21,2019-10-19,-1,25
V7W0fJ0GwJnjGKI6,fEqUi0q28unUdwue,2017-10-31,2018-09-22,120,20
9kjS32lrzZ7MNDJY,v4UMcEB4ISEVaeri,2018-06-16,2018-09-18,120,20
PsLJIhe13v5SCQL0,yC5gz2V1fGXDAib3,2019-04-18,2019-08-04,120,20
